/dev/ttyAMA0
1000000
[-4.57, 101.33, -49.74, 5.0, -50.62, 2.81]
[220.8, -21.4, 24.2, 100.27, 83.98, 91.78]
[-5.18, 100.54, -49.13, 5.8, -51.24, 2.81]
[221.0, -24.5, 26.5, 92.36, 82.24, 82.63]
